기준분기,연령대,성별구분,소득추정등급,"신용관리대상등록총금액<미적용, 금액, 십만원>","신용관리대상등록총금액<미적용, 등록자수, 명>"
2017Q3,30대,여자,04,1363,5
2017Q3,30대,여자,05,8108,27
2017Q3,30대,여자,06,26842,24
2017Q3,30대,여자,07,15516,34
2017Q3,30대,여자,08,63551,148
2017Q3,30대,여자,09,69609,199
2017Q3,30대,여자,10,39248,153
2017Q3,30대,여자,11,48117,174
2017Q3,30대,여자,12,25432,114
2017Q3,30대,여자,13,20160,173
2017Q3,30대,여자,14,53207,401
2017Q3,30대,여자,15,31400,171
2017Q3,40대,남자,00,105544,290
2017Q3,40대,남자,01,257169,139
2017Q3,40대,남자,02,86289,55
2017Q3,40대,남자,03,165311,143
2017Q3,40대,남자,04,90045,98
2017Q3,40대,남자,05,119307,176
2017Q3,40대,남자,06,305194,274
2017Q3,40대,남자,07,776168,541
2017Q3,40대,남자,08,499799,909
2017Q3,40대,남자,09,462919,918
2017Q3,40대,남자,10,338527,526
2017Q3,40대,남자,11,66200,421
2017Q3,40대,남자,12,13880,67
2017Q3,40대,남자,13,33039,103
2017Q3,40대,남자,14,29194,115
2017Q3,40대,남자,15,41315,84
2017Q3,40대,여자,00,69531,200
2017Q3,40대,여자,01,45831,53
2017Q3,40대,여자,02,1997,9
2017Q3,40대,여자,03,24877,46
2017Q3,40대,여자,04,8223,15
2017Q3,40대,여자,05,50130,48
2017Q3,40대,여자,06,59538,59
2017Q3,40대,여자,07,292059,112
2017Q3,40대,여자,08,172241,311
2017Q3,40대,여자,09,226666,400
2017Q3,40대,여자,10,86923,261
2017Q3,40대,여자,11,69607,248
2017Q3,40대,여자,12,14485,160
2017Q3,40대,여자,13,35090,118
2017Q3,40대,여자,14,25806,129
2017Q3,40대,여자,15,18841,106
2017Q3,50대,남자,00,94041,176
2017Q3,50대,남자,01,497771,168
2017Q3,50대,남자,02,331132,89
2017Q3,50대,남자,03,388117,180
2017Q3,50대,남자,04,156433,79
2017Q3,50대,남자,05,316749,214
2017Q3,50대,남자,06,299243,241
2017Q3,50대,남자,07,763945,569
2017Q3,50대,남자,08,411700,773
2017Q3,50대,남자,09,417974,839
2017Q3,50대,남자,10,997945,476
2017Q3,50대,남자,11,139063,382
2017Q3,50대,남자,12,10889,37
2017Q3,50대,남자,13,38913,75
2017Q3,50대,남자,14,41125,84
2017Q3,50대,남자,15,42461,67
2017Q3,50대,여자,00,34594,122
2017Q3,50대,여자,01,54564,52
2017Q3,50대,여자,02,18775,31
2017Q3,50대,여자,03,32100,48
2017Q3,50대,여자,04,7217,15
2017Q3,50대,여자,05,50276,64
2017Q3,50대,여자,06,41350,54
2017Q3,50대,여자,07,80276,112
2017Q3,50대,여자,08,228312,258
2017Q3,50대,여자,09,215914,391
2017Q3,50대,여자,10,279853,378
2017Q3,50대,여자,11,66180,153
2017Q3,50대,여자,12,18866,155
2017Q3,50대,여자,13,45771,61
2017Q3,50대,여자,14,34464,99
2017Q3,50대,여자,15,18152,74
2017Q3,60대,남자,00,29240,63
2017Q3,60대,남자,01,298455,46
2017Q3,60대,남자,02,50383,20
2017Q3,60대,남자,03,112532,49
2017Q3,60대,남자,04,46812,20
2017Q3,60대,남자,05,134759,60
2017Q3,60대,남자,06,195859,115
2017Q3,60대,남자,07,225127,136
2017Q3,60대,남자,08,217662,286
2017Q3,60대,남자,09,108248,283
2017Q3,60대,남자,10,2239214,371
2017Q3,60대,남자,11,671819,127
2017Q3,60대,남자,12,36851,104
2017Q3,60대,남자,13,8813,22
2017Q3,60대,남자,14,14656,36
2017Q3,60대,남자,15,27795,30
2017Q3,60대,여자,00,14474,45
2017Q3,60대,여자,01,30511,10
2017Q3,60대,여자,02,1383,6
2017Q3,60대,여자,03,18004,14
2017Q3,60대,여자,04,2443,4
2017Q3,60대,여자,05,13144,24
2017Q3,60대,여자,06,9033,12
2017Q3,60대,여자,07,36185,28
2017Q3,60대,여자,08,80297,99
2017Q3,60대,여자,09,71994,153
2017Q3,60대,여자,10,69339,103
2017Q3,60대,여자,11,55436,81
2017Q3,60대,여자,12,37642,56
2017Q3,60대,여자,13,40577,125
2017Q3,60대,여자,14,19096,99
2017Q3,60대,여자,15,5685,26
2017Q3,70세 이상,남자,00,38803,22
2017Q3,70세 이상,남자,01,28322,5
2017Q3,70세 이상,남자,02,631,2
2017Q3,70세 이상,남자,03,8690,2
2017Q3,70세 이상,남자,04,40,1
2017Q3,70세 이상,남자,05,5570,2
2017Q3,70세 이상,남자,06,1276,4
2017Q3,70세 이상,남자,07,788,4
2017Q3,70세 이상,남자,08,1351,8
2017Q3,70세 이상,남자,09,7182,13
2017Q3,70세 이상,남자,10,13760,10
2017Q3,70세 이상,남자,11,221,5
2017Q3,70세 이상,남자,12,383,4
2017Q3,70세 이상,남자,13,566720,307
2017Q3,70세 이상,남자,14,55003,87
2017Q3,70세 이상,남자,15,2419,10
2017Q3,70세 이상,여자,00,21905,18
2017Q3,70세 이상,여자,01,4946,2
2017Q3,70세 이상,여자,02,0,0
2017Q3,70세 이상,여자,03,0,0
2017Q3,70세 이상,여자,04,0,0
2017Q3,70세 이상,여자,05,0,0
2017Q3,70세 이상,여자,06,82,1
2017Q3,70세 이상,여자,07,53,1
2017Q3,70세 이상,여자,08,5567,3
2017Q3,70세 이상,여자,09,2812,3
2017Q3,70세 이상,여자,10,4062,2
2017Q3,70세 이상,여자,11,247,3
2017Q3,70세 이상,여자,12,0,0
2017Q3,70세 이상,여자,13,56834,139
2017Q3,70세 이상,여자,14,92782,192
2017Q3,70세 이상,여자,15,12312,71
2017Q4,20대,남자,00,4556,35
2017Q4,20대,남자,01,37,1
2017Q4,20대,남자,02,0,0
2017Q4,20대,남자,03,401,2
2017Q4,20대,남자,04,349,3
2017Q4,20대,남자,05,804,5
2017Q4,20대,남자,06,844,5
2017Q4,20대,남자,07,2567,10
2017Q4,20대,남자,08,10592,100
2017Q4,20대,남자,09,22957,143
2017Q4,20대,남자,10,8739,120
2017Q4,20대,남자,11,22028,227
2017Q4,20대,남자,12,39135,351
2017Q4,20대,남자,13,20000,457
2017Q4,20대,남자,14,15223,140
2017Q4,20대,남자,15,6719,56
2017Q4,20대,여자,00,4201,32
2017Q4,20대,여자,01,242,3
2017Q4,20대,여자,02,72,1
2017Q4,20대,여자,03,251,1
2017Q4,20대,여자,04,0,0
2017Q4,20대,여자,05,1021,1
2017Q4,20대,여자,06,731,3
2017Q4,20대,여자,07,1072,7
2017Q4,20대,여자,08,2373,45
2017Q4,20대,여자,09,6848,74
2017Q4,20대,여자,10,1631,54
2017Q4,20대,여자,11,2957,29
2017Q4,20대,여자,12,3809,35
2017Q4,20대,여자,13,9731,82
2017Q4,20대,여자,14,27030,396
2017Q4,20대,여자,15,10100,212
2017Q4,30대,남자,00,71436,211
2017Q4,30대,남자,01,64037,41
2017Q4,30대,남자,02,7239,16
2017Q4,30대,남자,03,61755,55
2017Q4,30대,남자,04,5530,9
2017Q4,30대,남자,05,52845,64
2017Q4,30대,남자,06,48407,81
2017Q4,30대,남자,07,150008,130
2017Q4,30대,남자,08,184747,404
2017Q4,30대,남자,09,250066,638
2017Q4,30대,남자,10,111471,488
2017Q4,30대,남자,11,115513,526
2017Q4,30대,남자,12,81076,386
2017Q4,30대,남자,13,40821,272
2017Q4,30대,남자,14,38060,228
2017Q4,30대,남자,15,33581,130
2017Q4,30대,여자,00,25716,128
2017Q4,30대,여자,01,15050,17
2017Q4,30대,여자,02,3926,3
2017Q4,30대,여자,03,3367,13
2017Q4,30대,여자,04,1286,5
2017Q4,30대,여자,05,8474,28
2017Q4,30대,여자,06,26153,29
2017Q4,30대,여자,07,13226,27
2017Q4,30대,여자,08,54583,154
2017Q4,30대,여자,09,66519,202
2017Q4,30대,여자,10,29469,130
2017Q4,30대,여자,11,55018,185
2017Q4,30대,여자,12,21060,109
2017Q4,30대,여자,13,25462,168
2017Q4,30대,여자,14,61815,401
2017Q4,30대,여자,15,30415,178
2017Q4,40대,남자,00,83447,254
2017Q4,40대,남자,01,288956,148
2017Q4,40대,남자,02,85096,60
2017Q4,40대,남자,03,145556,141
2017Q4,40대,남자,04,84274,94
2017Q4,40대,남자,05,139317,181
2017Q4,40대,남자,06,332050,273
2017Q4,40대,남자,07,837180,546
2017Q4,40대,남자,08,412550,906
2017Q4,40대,남자,09,472686,932
2017Q4,40대,남자,10,316542,518
2017Q4,40대,남자,11,67115,431
2017Q4,40대,남자,12,16002,73
2017Q4,40대,남자,13,34470,105
2017Q4,40대,남자,14,32203,117
2017Q4,40대,남자,15,45479,82
2017Q4,40대,여자,00,58789,189
2017Q4,40대,여자,01,46721,56
2017Q4,40대,여자,02,2589,10
2017Q4,40대,여자,03,27279,50
2017Q4,40대,여자,04,6119,14
2017Q4,40대,여자,05,35738,47
2017Q4,40대,여자,06,56991,64
2017Q4,40대,여자,07,303873,97
2017Q4,40대,여자,08,186613,305
2017Q4,40대,여자,09,190751,377
2017Q4,40대,여자,10,97155,249
2017Q4,40대,여자,11,68092,270
2017Q4,40대,여자,12,15844,146
2017Q4,40대,여자,13,33780,122
2017Q4,40대,여자,14,25119,129
2017Q4,40대,여자,15,18555,107
2017Q4,50대,남자,00,106395,168
2017Q4,50대,남자,01,544617,173
2017Q4,50대,남자,02,232393,84
2017Q4,50대,남자,03,491747,188
2017Q4,50대,남자,04,141995,87
2017Q4,50대,남자,05,293634,211
2017Q4,50대,남자,06,316520,241
2017Q4,50대,남자,07,756377,576
2017Q4,50대,남자,08,447906,781
2017Q4,50대,남자,09,412621,846
2017Q4,50대,남자,10,834717,469
2017Q4,50대,남자,11,106966,358
2017Q4,50대,남자,12,12398,38
2017Q4,50대,남자,13,38739,75
2017Q4,50대,남자,14,41475,83
2017Q4,50대,남자,15,46405,77
2017Q4,50대,여자,00,32908,126
2017Q4,50대,여자,01,43204,50
2017Q4,50대,여자,02,16732,31
2017Q4,50대,여자,03,35778,48
2017Q4,50대,여자,04,8612,15
2017Q4,50대,여자,05,44088,57
2017Q4,50대,여자,06,42746,55
2017Q4,50대,여자,07,85148,124
2017Q4,50대,여자,08,220406,257
2017Q4,50대,여자,09,178490,379
2017Q4,50대,여자,10,245291,379
2017Q4,50대,여자,11,63621,153
2017Q4,50대,여자,12,19814,160
2017Q4,50대,여자,13,51342,65
2017Q4,50대,여자,14,33177,99
2017Q4,50대,여자,15,17884,72
2017Q4,60대,남자,00,59713,56
2017Q4,60대,남자,01,337609,51
2017Q4,60대,남자,02,99009,21
2017Q4,60대,남자,03,90848,49
2017Q4,60대,남자,04,79175,26
2017Q4,60대,남자,05,100481,56
2017Q4,60대,남자,06,191128,118
2017Q4,60대,남자,07,234277,145
2017Q4,60대,남자,08,216396,285
2017Q4,60대,남자,09,93279,268
2017Q4,60대,남자,10,2426416,367
2017Q4,60대,남자,11,673904,114
2017Q4,60대,남자,12,35004,102
2017Q4,60대,남자,13,11842,22
2017Q4,60대,남자,14,17847,38
2017Q4,60대,남자,15,33441,34
2017Q4,60대,여자,00,15166,38
2017Q4,60대,여자,01,30501,10
2017Q4,60대,여자,02,844,6
2017Q4,60대,여자,03,5573,13
2017Q4,60대,여자,04,2443,4
2017Q4,60대,여자,05,18825,24
2017Q4,60대,여자,06,8547,13
2017Q4,60대,여자,07,32042,33
2017Q4,60대,여자,08,76049,95
2017Q4,60대,여자,09,70376,149
2017Q4,60대,여자,10,62610,108
2017Q4,60대,여자,11,50914,88
2017Q4,60대,여자,12,22562,56
2017Q4,60대,여자,13,42625,125
2017Q4,60대,여자,14,18059,95
2017Q4,60대,여자,15,5835,28
2017Q4,70세 이상,남자,00,53513,22
2017Q4,70세 이상,남자,01,24443,3
2017Q4,70세 이상,남자,02,263,1
2017Q4,70세 이상,남자,03,0,0
2017Q4,70세 이상,남자,04,40,1
2017Q4,70세 이상,남자,05,5570,2
2017Q4,70세 이상,남자,06,1419,1
2017Q4,70세 이상,남자,07,2063,3
2017Q4,70세 이상,남자,08,175,4
2017Q4,70세 이상,남자,09,11485,11
2017Q4,70세 이상,남자,10,8883,3
2017Q4,70세 이상,남자,11,308,5
2017Q4,70세 이상,남자,12,267,1
2017Q4,70세 이상,남자,13,532059,315
2017Q4,70세 이상,남자,14,58998,83
2017Q4,70세 이상,남자,15,2558,8
2017Q4,70세 이상,여자,00,19778,13
2017Q4,70세 이상,여자,01,3946,2
2017Q4,70세 이상,여자,02,0,0
2017Q4,70세 이상,여자,03,0,0
2017Q4,70세 이상,여자,04,0,0
2017Q4,70세 이상,여자,05,0,0
2017Q4,70세 이상,여자,06,82,1
2017Q4,70세 이상,여자,07,457,2
2017Q4,70세 이상,여자,08,274,1
2017Q4,70세 이상,여자,09,36,2
2017Q4,70세 이상,여자,10,130,1
2017Q4,70세 이상,여자,11,150,1
2017Q4,70세 이상,여자,12,13500,1
2017Q4,70세 이상,여자,13,61451,142
2017Q4,70세 이상,여자,14,95842,192
2017Q4,70세 이상,여자,15,12928,78
2018Q1,20대,남자,00,7295,40
2018Q1,20대,남자,01,37,1
2018Q1,20대,남자,02,0,0
2018Q1,20대,남자,03,391,2
2018Q1,20대,남자,04,0,0
2018Q1,20대,남자,05,404,4
2018Q1,20대,남자,06,1168,9
2018Q1,20대,남자,07,2878,11
2018Q1,20대,남자,08,11608,111
2018Q1,20대,남자,09,24411,161
2018Q1,20대,남자,10,8885,133
2018Q1,20대,남자,11,23946,249
2018Q1,20대,남자,12,31788,348
2018Q1,20대,남자,13,21608,458
2018Q1,20대,남자,14,9884,137
2018Q1,20대,남자,15,6624,62
2018Q1,20대,여자,00,4009,38
2018Q1,20대,여자,01,240,3
2018Q1,20대,여자,02,122,2
2018Q1,20대,여자,03,266,2
2018Q1,20대,여자,04,0,0
2018Q1,20대,여자,05,1021,1
2018Q1,20대,여자,06,1170,5
2018Q1,20대,여자,07,1251,7
2018Q1,20대,여자,08,3061,56
2018Q1,20대,여자,09,7606,70
2018Q1,20대,여자,10,4133,64
2018Q1,20대,여자,11,3655,40
2018Q1,20대,여자,12,3157,33
2018Q1,20대,여자,13,8299,77
2018Q1,20대,여자,14,28669,415
2018Q1,20대,여자,15,10331,193
2018Q1,30대,남자,00,64346,198
2018Q1,30대,남자,01,66607,38
2018Q1,30대,남자,02,7012,16
2018Q1,30대,남자,03,62005,53
2018Q1,30대,남자,04,10621,11
2018Q1,30대,남자,05,50065,57
2018Q1,30대,남자,06,47744,82
2018Q1,30대,남자,07,146087,128
2018Q1,30대,남자,08,227775,437
2018Q1,30대,남자,09,213681,635
2018Q1,30대,남자,10,105840,473
2018Q1,30대,남자,11,118169,509
2018Q1,30대,남자,12,76100,380
2018Q1,30대,남자,13,40865,259
2018Q1,30대,남자,14,37277,221
2018Q1,30대,남자,15,37568,139
2018Q1,30대,여자,00,25934,129
2018Q1,30대,여자,01,13873,20
2018Q1,30대,여자,02,3926,3
2018Q1,30대,여자,03,4549,14
2018Q1,30대,여자,04,664,2
2018Q1,30대,여자,05,5002,24
2018Q1,30대,여자,06,12316,26
2018Q1,30대,여자,07,17895,28
2018Q1,30대,여자,08,57161,159
2018Q1,30대,여자,09,85486,208
2018Q1,30대,여자,10,34693,129
2018Q1,30대,여자,11,57279,193
2018Q1,30대,여자,12,21878,108
2018Q1,30대,여자,13,24518,153
2018Q1,30대,여자,14,59389,393
2018Q1,30대,여자,15,29067,163
2018Q1,40대,남자,00,100781,254
2018Q1,40대,남자,01,270783,142
2018Q1,40대,남자,02,75296,58
2018Q1,40대,남자,03,119371,136
2018Q1,40대,남자,04,93446,83
2018Q1,40대,남자,05,129230,177
2018Q1,40대,남자,06,305916,266
2018Q1,40대,남자,07,749238,533
2018Q1,40대,남자,08,469402,874
2018Q1,40대,남자,09,439551,922
2018Q1,40대,남자,10,268766,493
2018Q1,40대,남자,11,58378,403
2018Q1,40대,남자,12,14792,67
2018Q1,40대,남자,13,40993,111
2018Q1,40대,남자,14,34757,116
2018Q1,40대,남자,15,39943,82
2018Q1,40대,여자,00,52512,178
2018Q1,40대,여자,01,45820,50
2018Q1,40대,여자,02,1840,6
2018Q1,40대,여자,03,22915,44
2018Q1,40대,여자,04,7264,14
2018Q1,40대,여자,05,34372,45
2018Q1,40대,여자,06,35824,60
2018Q1,40대,여자,07,306155,93
2018Q1,40대,여자,08,204623,290
2018Q1,40대,여자,09,177457,340
2018Q1,40대,여자,10,93482,237
2018Q1,40대,여자,11,63324,265
2018Q1,40대,여자,12,13177,130
2018Q1,40대,여자,13,34128,123
2018Q1,40대,여자,14,21556,131
2018Q1,40대,여자,15,17929,108
2018Q1,50대,남자,00,104739,189
2018Q1,50대,남자,01,541979,175
2018Q1,50대,남자,02,221245,85
2018Q1,50대,남자,03,481987,196
2018Q1,50대,남자,04,153703,93
2018Q1,50대,남자,05,284009,213
2018Q1,50대,남자,06,280063,246
2018Q1,50대,남자,07,847764,572
2018Q1,50대,남자,08,514576,841
2018Q1,50대,남자,09,416212,883
2018Q1,50대,남자,10,869351,489
2018Q1,50대,남자,11,105601,360
2018Q1,50대,남자,12,12049,37
2018Q1,50대,남자,13,37937,72
2018Q1,50대,남자,14,44316,83
2018Q1,50대,남자,15,35453,78
2018Q1,50대,여자,00,37821,149
2018Q1,50대,여자,01,49309,60
2018Q1,50대,여자,02,18137,31
2018Q1,50대,여자,03,41306,54
2018Q1,50대,여자,04,7183,14
2018Q1,50대,여자,05,64060,59
2018Q1,50대,여자,06,37743,56
2018Q1,50대,여자,07,101748,127
2018Q1,50대,여자,08,207316,292
2018Q1,50대,여자,09,185646,375
2018Q1,50대,여자,10,267748,371
2018Q1,50대,여자,11,70387,165
2018Q1,50대,여자,12,21060,169
2018Q1,50대,여자,13,53739,70
2018Q1,50대,여자,14,31035,101
2018Q1,50대,여자,15,18588,74
2018Q1,60대,남자,00,58303,54
2018Q1,60대,남자,01,275170,54
2018Q1,60대,남자,02,78719,19
2018Q1,60대,남자,03,130370,54
2018Q1,60대,남자,04,103784,23
2018Q1,60대,남자,05,139006,61
2018Q1,60대,남자,06,203002,123
2018Q1,60대,남자,07,257850,158
2018Q1,60대,남자,08,205339,295
2018Q1,60대,남자,09,93721,282
2018Q1,60대,남자,10,2336319,356
2018Q1,60대,남자,11,673327,128
2018Q1,60대,남자,12,33718,98
2018Q1,60대,남자,13,9746,27
2018Q1,60대,남자,14,18971,37
2018Q1,60대,남자,15,27948,30
2018Q1,60대,여자,00,34887,41
2018Q1,60대,여자,01,10416,10
2018Q1,60대,여자,02,1995,6
2018Q1,60대,여자,03,5660,14
2018Q1,60대,여자,04,1616,4
2018Q1,60대,여자,05,17283,20
2018Q1,60대,여자,06,8491,15
2018Q1,60대,여자,07,32403,32
2018Q1,60대,여자,08,81066,106
2018Q1,60대,여자,09,69098,163
2018Q1,60대,여자,10,58113,106
2018Q1,60대,여자,11,52823,87
2018Q1,60대,여자,12,21595,54
2018Q1,60대,여자,13,41561,123
2018Q1,60대,여자,14,18165,98
2018Q1,60대,여자,15,6518,32
2018Q1,70세 이상,남자,00,54397,22
2018Q1,70세 이상,남자,01,33496,4
2018Q1,70세 이상,남자,02,13708,3
2018Q1,70세 이상,남자,03,0,0
2018Q1,70세 이상,남자,04,228,1
2018Q1,70세 이상,남자,05,5500,1
2018Q1,70세 이상,남자,06,4496,4
2018Q1,70세 이상,남자,07,2153,4
2018Q1,70세 이상,남자,08,194,4
2018Q1,70세 이상,남자,09,15747,12
2018Q1,70세 이상,남자,10,13051,11
2018Q1,70세 이상,남자,11,442,6
2018Q1,70세 이상,남자,12,913,4
2018Q1,70세 이상,남자,13,458162,320
2018Q1,70세 이상,남자,14,59589,89
2018Q1,70세 이상,남자,15,5888,11
2018Q1,70세 이상,여자,00,20751,14
2018Q1,70세 이상,여자,01,3946,2
2018Q1,70세 이상,여자,02,0,0
2018Q1,70세 이상,여자,03,0,0
2018Q1,70세 이상,여자,04,0,0
2018Q1,70세 이상,여자,05,504,3
2018Q1,70세 이상,여자,06,6445,3
2018Q1,70세 이상,여자,07,87,2
2018Q1,70세 이상,여자,08,438,3
2018Q1,70세 이상,여자,09,8074,4
2018Q1,70세 이상,여자,10,365,3
2018Q1,70세 이상,여자,11,150,1
2018Q1,70세 이상,여자,12,997,2
2018Q1,70세 이상,여자,13,71321,156
2018Q1,70세 이상,여자,14,116735,198
2018Q1,70세 이상,여자,15,11010,69
2018Q2,20대,남자,00,9560,32
2018Q2,20대,남자,01,37,1
2018Q2,20대,남자,02,0,0
2018Q2,20대,남자,03,869,3
2018Q2,20대,남자,04,0,0
2018Q2,20대,남자,05,130,2
2018Q2,20대,남자,06,16625,10
2018Q2,20대,남자,07,2824,12
2018Q2,20대,남자,08,10722,110
2018Q2,20대,남자,09,25077,157
2018Q2,20대,남자,10,8902,137
2018Q2,20대,남자,11,24977,248
2018Q2,20대,남자,12,30703,365
2018Q2,20대,남자,13,22945,454
2018Q2,20대,남자,14,9252,124
2018Q2,20대,남자,15,6235,62
2018Q2,20대,여자,00,3549,35
2018Q2,20대,여자,01,422,5
2018Q2,20대,여자,02,77,1
2018Q2,20대,여자,03,855,3
2018Q2,20대,여자,04,4,1
2018Q2,20대,여자,05,1021,1
2018Q2,20대,여자,06,1538,5
2018Q2,20대,여자,07,897,5
2018Q2,20대,여자,08,3910,67
2018Q2,20대,여자,09,10138,79
2018Q2,20대,여자,10,5945,53
2018Q2,20대,여자,11,5304,48
2018Q2,20대,여자,12,3253,28
2018Q2,20대,여자,13,8286,78
2018Q2,20대,여자,14,30133,375
2018Q2,20대,여자,15,9129,185
2018Q2,30대,남자,00,52266,175
2018Q2,30대,남자,01,61013,40
2018Q2,30대,남자,02,5462,15
2018Q2,30대,남자,03,66200,56
2018Q2,30대,남자,04,8169,12
2018Q2,30대,남자,05,38294,66
2018Q2,30대,남자,06,37316,74
2018Q2,30대,남자,07,130722,127
2018Q2,30대,남자,08,219849,438
2018Q2,30대,남자,09,232209,664
2018Q2,30대,남자,10,117449,454
2018Q2,30대,남자,11,116005,505
2018Q2,30대,남자,12,56106,344
2018Q2,30대,남자,13,32686,255
2018Q2,30대,남자,14,40989,215
2018Q2,30대,남자,15,44469,152
2018Q2,30대,여자,00,18066,111
2018Q2,30대,여자,01,13896,23
2018Q2,30대,여자,02,6970,6
2018Q2,30대,여자,03,3083,13
2018Q2,30대,여자,04,763,3
2018Q2,30대,여자,05,7579,25
2018Q2,30대,여자,06,23831,29
2018Q2,30대,여자,07,20567,36
2018Q2,30대,여자,08,63452,166
2018Q2,30대,여자,09,98219,215
2018Q2,30대,여자,10,32919,147
2018Q2,30대,여자,11,45044,186
2018Q2,30대,여자,12,20987,107
2018Q2,30대,여자,13,33003,152
2018Q2,30대,여자,14,60674,391
2018Q2,30대,여자,15,27789,147
2018Q2,40대,남자,00,95158,255
2018Q2,40대,남자,01,265050,145
2018Q2,40대,남자,02,77423,55
2018Q2,40대,남자,03,133240,147
2018Q2,40대,남자,04,92984,86
2018Q2,40대,남자,05,155421,182
2018Q2,40대,남자,06,328368,287
2018Q2,40대,남자,07,699346,541
2018Q2,40대,남자,08,476919,915
2018Q2,40대,남자,09,276291,925
2018Q2,40대,남자,10,351129,489
2018Q2,40대,남자,11,57059,404
2018Q2,40대,남자,12,16911,70
2018Q2,40대,남자,13,51068,118
2018Q2,40대,남자,14,38574,131
2018Q2,40대,남자,15,44251,91
2018Q2,40대,여자,00,40661,168
2018Q2,40대,여자,01,44343,46
